ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS
3396,40-64,female,minority,20-29y,none,working class,0.400177758,1,after 2015,0,1,21217,11000,sedan,1,0,1
442295,16-25,female,majority,0-9y,university,poverty,0.429026904,0,before 2015,0,1,10238,13000,sedan,0,0,0
860165,26-39,male,majority,10-19y,none,middle class,0.589973035,0,before 2015,0,1,10238,9000,sedan,1,0,0
3643,16-25,male,majority,0-9y,high school,poverty,0.327760276,0,before 2015,0,0,10238,16000,sedan,0,0,0
732109,26-39,male,majority,10-19y,none,poverty,0.371348645,0,before 2015,0,1,10238,13000,sedan,2,0,0
99083,16-25,male,minority,0-9y,none,poverty,0.42481138,0,before 2015,0,1,32765,,sedan,0,0,0
906608,65+,female,majority,0-9y,university,upper class,0.547492038,1,after 2015,0,1,32765,9000,sedan,0,0,0
393826,40-64,male,minority,20-29y,university,middle class,0.441194214,1,after 2015,1,1,10238,12000,sedan,2,0,1
189740,26-39,female,majority,10-19y,high school,middle class,0.581721102,0,before 2015,1,0,32765,13000,sedan,2,0,0
532841,26-39,male,majority,10-19y,university,middle class,0.533807397,1,before 2015,0,0,32765,14000,sedan,1,0,2
853929,65+,male,majority,0-9y,high school,upper class,0.551412827,1,after 2015,1,1,10238,9000,sedan,0,0,0
43773,65+,male,minority,30y+,university,upper class,0.352051802,1,after 2015,0,1,10238,11000,sedan,1,0,3
908373,26-39,female,majority,10-19y,university,middle class,,0,after 2015,0,1,32765,13000,sedan,1,1,0
748793,40-64,male,majority,0-9y,university,upper class,0.518568032,0,after 2015,0,1,10238,10000,sedan,0,0,0
664908,65+,male,majority,20-29y,high school,upper class,0.778734327,1,before 2015,1,1,10238,9000,sedan,4,0,4
119593,16-25,female,minority,0-9y,none,poverty,0.384761277,0,before 2015,0,0,10238,16000,sports car,0,0,0
966113,16-25,female,majority,0-9y,none,poverty,0.513163,0,before 2015,1,0,10238,13000,sedan,0,0,0
89090,26-39,male,majority,10-19y,high school,upper class,0.682690579,0,after 2015,0,0,10238,15000,sedan,0,0,2
931351,65+,female,majority,30y+,university,upper class,0.695295414,0,after 2015,1,1,92101,11000,sedan,1,0,1
538716,26-39,male,majority,10-19y,high school,working class,0.337636946,1,before 2015,0,0,10238,15000,sedan,1,1,1
812013,16-25,female,majority,0-9y,university,middle class,0.554332483,1,after 2015,0,0,32765,13000,sedan,0,0,0
901354,40-64,male,majority,20-29y,university,upper class,0.714343349,1,after 2015,0,1,10238,,sedan,2,0,3
736366,65+,female,majority,30y+,university,upper class,0.566676917,1,before 2015,1,1,10238,9000,sedan,5,1,1
915178,40-64,male,majority,20-29y,high school,upper class,,1,before 2015,1,1,10238,,sedan,3,1,5
496206,40-64,male,majority,20-29y,university,upper class,0.67922417,1,after 2015,0,1,10238,11000,sedan,2,1,6
263890,40-64,female,majority,20-29y,high school,upper class,0.673574621,1,after 2015,1,1,10238,10000,sedan,1,0,2
373953,65+,male,majority,0-9y,university,upper class,0.485719609,1,before 2015,1,1,10238,11000,sedan,0,0,0
412526,26-39,male,majority,0-9y,university,upper class,0.618285353,1,after 2015,1,0,92101,14000,sedan,0,0,0
868060,65+,female,majority,30y+,high school,middle class,0.627258262,0,before 2015,0,0,10238,14000,sedan,2,0,3
748392,40-64,female,majority,20-29y,high school,upper class,,1,before 2015,1,1,10238,13000,sedan,0,1,1
629030,26-39,female,majority,0-9y,university,middle class,0.485147673,1,before 2015,0,1,10238,12000,sports car,0,0,0
902206,40-64,male,majority,20-29y,university,middle class,0.34395336,0,before 2015,1,1,10238,10000,sedan,1,0,6
586895,65+,male,majority,20-29y,high school,middle class,0.421345653,0,after 2015,0,1,10238,11000,sedan,2,0,2
611126,16-25,male,majority,0-9y,high school,poverty,0.429872544,1,before 2015,0,1,32765,,sedan,0,0,0
432813,16-25,female,majority,0-9y,high school,working class,0.462557436,1,before 2015,1,1,10238,13000,sedan,0,0,0
412666,65+,female,majority,20-29y,high school,upper class,0.598646442,1,after 2015,1,1,10238,9000,sedan,6,0,6
41838,26-39,male,majority,0-9y,high school,upper class,,1,before 2015,1,0,10238,12000,sedan,0,0,0
158333,65+,female,majority,30y+,high school,upper class,0.58179752,1,after 2015,1,1,10238,,sedan,2,0,5
857882,65+,female,majority,30y+,university,upper class,0.50542563,1,before 2015,1,1,10238,9000,sedan,4,1,0
169712,40-64,female,majority,0-9y,high school,upper class,0.572394662,1,before 2015,1,0,10238,11000,sedan,0,0,0
805808,26-39,female,majority,10-19y,university,middle class,0.415385199,1,before 2015,1,1,10238,12000,sedan,0,0,1
870736,40-64,male,majority,10-19y,university,upper class,,1,before 2015,1,1,10238,13000,sedan,2,0,0
382504,65+,female,majority,10-19y,high school,upper class,0.52775111,1,after 2015,1,1,32765,13000,sedan,0,0,0
800261,26-39,female,majority,10-19y,high school,working class,0.324394938,1,before 2015,0,1,10238,13000,sedan,0,0,0
457638,40-64,female,majority,0-9y,high school,upper class,0.662837998,1,before 2015,0,0,10238,14000,sedan,0,0,0
463739,26-39,male,majority,10-19y,university,middle class,0.591306517,1,before 2015,1,0,10238,,sedan,1,0,1
854896,40-64,male,majority,20-29y,high school,upper class,0.566352368,1,after 2015,1,1,10238,,sedan,2,1,1
594430,40-64,female,majority,10-19y,university,upper class,0.769727852,1,after 2015,1,1,10238,11000,sedan,2,0,0
793952,26-39,female,majority,10-19y,university,middle class,0.64640709,1,before 2015,0,1,32765,9000,sedan,4,0,1
20645,40-64,female,majority,20-29y,university,upper class,0.655351248,1,after 2015,1,1,92101,10000,sedan,1,0,0
934316,26-39,male,majority,10-19y,high school,working class,,1,before 2015,1,1,32765,,sedan,1,0,1
708649,26-39,female,majority,10-19y,none,working class,0.469214287,1,before 2015,0,1,10238,14000,sedan,1,0,1
830889,26-39,female,majority,10-19y,high school,upper class,0.694769413,1,before 2015,1,1,10238,12000,sedan,1,0,0
724739,40-64,male,majority,0-9y,university,upper class,0.67753908,1,after 2015,1,1,32765,11000,sports car,0,0,0
33697,26-39,male,majority,10-19y,none,poverty,0.453097215,0,before 2015,0,0,92101,18000,sedan,3,0,1
846107,65+,male,majority,30y+,university,upper class,0.46573005,1,before 2015,1,0,10238,,sedan,1,0,2
285038,26-39,female,majority,0-9y,university,middle class,0.470368358,1,after 2015,0,0,10238,,sedan,0,0,0
435205,65+,female,majority,30y+,university,upper class,0.722181845,1,after 2015,1,1,10238,11000,sedan,2,0,1
548242,16-25,male,majority,0-9y,high school,working class,,1,before 2015,0,1,32765,10000,sedan,0,0,0
496098,65+,female,majority,0-9y,high school,upper class,0.654469477,1,after 2015,1,1,10238,11000,sedan,0,0,0
20669,16-25,female,majority,0-9y,high school,poverty,0.395011586,0,before 2015,0,1,10238,14000,sedan,0,0,0
527774,16-25,female,majority,0-9y,high school,working class,0.518393864,1,after 2015,0,0,10238,16000,sedan,0,0,0
404128,65+,male,majority,30y+,university,upper class,0.66092604,1,before 2015,1,1,32765,10000,sedan,15,1,4
439480,40-64,male,majority,20-29y,high school,middle class,0.553271059,1,before 2015,0,0,10238,12000,sedan,1,3,1
694711,26-39,male,majority,10-19y,university,upper class,0.436689379,0,before 2015,0,0,32765,,sedan,3,0,3
621010,16-25,male,majority,0-9y,high school,poverty,0.362791321,0,before 2015,0,0,10238,14000,sedan,0,0,0
225261,26-39,female,majority,10-19y,university,upper class,,1,after 2015,0,1,10238,13000,sedan,0,0,0
353690,65+,female,majority,30y+,high school,upper class,0.784918224,0,before 2015,0,0,10238,18000,sedan,0,0,2
112838,16-25,male,majority,0-9y,none,poverty,0.401166053,1,before 2015,0,0,10238,11000,sedan,0,0,0
190804,26-39,female,majority,0-9y,high school,working class,0.333902827,0,before 2015,0,1,10238,10000,sedan,0,0,0
663470,26-39,female,majority,10-19y,none,poverty,0.257854494,0,before 2015,0,0,32765,15000,sedan,0,0,0
629803,16-25,female,majority,0-9y,high school,poverty,0.29712566,0,before 2015,0,0,10238,14000,sedan,0,0,0
84243,26-39,male,majority,0-9y,high school,middle class,0.440200855,0,before 2015,0,0,10238,16000,sedan,0,0,0
899894,26-39,male,majority,10-19y,high school,poverty,0.245307714,0,before 2015,0,0,10238,16000,sedan,0,0,0
904040,65+,female,majority,30y+,university,upper class,,1,after 2015,1,1,10238,10000,sedan,4,0,11
758470,40-64,male,majority,20-29y,university,upper class,0.710630297,1,after 2015,1,1,10238,11000,sedan,5,1,3
85051,65+,male,majority,30y+,university,upper class,0.556842956,1,before 2015,1,1,32765,,sedan,5,1,0
517351,40-64,female,majority,0-9y,none,middle class,0.532138928,0,before 2015,0,1,10238,10000,sedan,0,0,0
836974,40-64,female,majority,10-19y,high school,upper class,,1,after 2015,1,1,10238,13000,sedan,1,0,1
812159,65+,male,majority,30y+,high school,upper class,0.552302807,0,after 2015,1,1,10238,13000,sedan,1,0,2
313107,40-64,female,majority,0-9y,high school,middle class,0.623086225,1,after 2015,0,1,10238,16000,sedan,0,0,0
919113,40-64,female,majority,10-19y,none,middle class,,1,before 2015,1,0,10238,14000,sedan,1,0,0
981198,65+,female,majority,10-19y,university,upper class,0.681523027,1,before 2015,1,1,10238,9000,sedan,1,0,0
144973,65+,female,majority,0-9y,high school,upper class,0.492926317,1,after 2015,1,1,10238,11000,sedan,0,0,0
394591,40-64,male,majority,0-9y,high school,middle class,,1,before 2015,0,1,10238,14000,sedan,0,0,0
674108,40-64,male,majority,20-29y,university,upper class,0.758858964,1,before 2015,1,1,10238,11000,sedan,4,0,3
198963,26-39,male,majority,0-9y,none,poverty,,0,before 2015,0,0,32765,10000,sedan,0,0,0
107843,26-39,female,majority,0-9y,high school,middle class,0.459493568,1,before 2015,1,1,10238,11000,sedan,0,0,0
118824,26-39,male,majority,0-9y,high school,poverty,0.327475866,0,before 2015,0,1,10238,13000,sedan,0,0,0
309430,40-64,male,majority,20-29y,university,upper class,0.473020747,1,after 2015,0,1,10238,13000,sedan,3,0,3
211543,16-25,male,majority,0-9y,high school,poverty,0.406895091,0,before 2015,0,0,10238,17000,sedan,0,0,0
994291,40-64,male,minority,0-9y,university,upper class,0.534055398,1,before 2015,0,1,10238,10000,sports car,0,0,0
997014,16-25,male,majority,0-9y,high school,working class,0.47235548,0,after 2015,0,1,32765,12000,sedan,0,0,0
517032,26-39,male,majority,10-19y,high school,poverty,0.475770084,0,before 2015,1,1,10238,11000,sedan,2,0,1
597978,26-39,male,majority,10-19y,university,upper class,0.464975479,1,after 2015,0,1,10238,15000,sedan,1,1,2
611928,26-39,female,majority,10-19y,high school,middle class,,1,after 2015,1,1,10238,11000,sedan,0,0,0
65962,26-39,male,majority,0-9y,high school,working class,,1,before 2015,0,1,32765,14000,sedan,0,0,0
45019,26-39,female,majority,0-9y,university,middle class,0.671451932,0,before 2015,0,1,92101,14000,sedan,0,0,0
60363,40-64,female,majority,10-19y,none,upper class,0.524190617,1,before 2015,0,1,32765,,sedan,0,0,0
462574,16-25,male,majority,0-9y,none,poverty,0.317197195,0,before 2015,0,1,10238,16000,sedan,0,0,0
962015,26-39,female,majority,0-9y,high school,working class,0.543155085,0,before 2015,0,0,32765,13000,sedan,0,0,0
253678,26-39,female,minority,10-19y,university,working class,0.286089605,0,before 2015,1,1,10238,7000,sedan,1,0,1
692697,26-39,female,majority,10-19y,high school,poverty,0.425523648,1,before 2015,1,1,10238,9000,sedan,1,0,0
929521,40-64,male,majority,10-19y,none,middle class,0.586561224,1,before 2015,0,0,10238,14000,sedan,2,0,3
964716,26-39,female,minority,0-9y,none,poverty,0.445171125,0,before 2015,1,1,32765,8000,sedan,0,0,0
563264,16-25,male,majority,0-9y,none,poverty,0.300864244,1,before 2015,0,0,32765,17000,sedan,0,0,0
129280,65+,female,majority,30y+,university,upper class,0.67223938,1,after 2015,1,1,10238,11000,sedan,0,0,1
415020,16-25,female,majority,0-9y,high school,working class,0.492009785,1,before 2015,0,0,32765,13000,sedan,0,0,0
429468,26-39,male,majority,10-19y,university,middle class,0.298561555,1,after 2015,0,1,10238,13000,sedan,1,0,0
679338,26-39,male,majority,10-19y,none,middle class,0.490229021,1,after 2015,0,1,32765,8000,sedan,6,0,1
451103,40-64,male,majority,20-29y,high school,working class,0.486119394,0,after 2015,1,1,10238,10000,sedan,3,1,3
932826,65+,female,majority,10-19y,high school,upper class,0.683112093,1,after 2015,1,1,10238,11000,sedan,0,0,0
765652,65+,female,majority,30y+,none,upper class,0.561269427,1,before 2015,0,1,10238,15000,sports car,3,0,4
186,26-39,male,majority,0-9y,high school,working class,0.470393945,0,before 2015,1,1,32765,8000,sedan,0,0,0
804470,26-39,female,majority,10-19y,university,poverty,,1,before 2015,0,0,32765,16000,sedan,0,2,1
528992,16-25,male,majority,0-9y,high school,middle class,,0,before 2015,0,0,10238,,sedan,0,0,0
62930,40-64,male,majority,10-19y,university,upper class,0.564719467,0,before 2015,1,0,10238,9000,sports car,2,1,0
197936,65+,male,majority,20-29y,university,upper class,0.662354908,1,after 2015,1,1,32765,11000,sedan,4,0,2
236019,65+,female,majority,30y+,university,upper class,0.682265262,1,before 2015,0,1,10238,11000,sedan,3,0,6
184376,40-64,female,majority,20-29y,high school,upper class,0.481555247,1,before 2015,0,1,32765,13000,sedan,4,0,1
186552,65+,male,majority,20-29y,high school,middle class,0.49511015,1,before 2015,1,1,10238,10000,sedan,5,0,2
519425,65+,female,majority,30y+,university,upper class,0.630680695,1,after 2015,1,1,10238,12000,sedan,0,0,2
108122,16-25,male,minority,0-9y,high school,poverty,0.252209136,0,after 2015,0,0,32765,16000,sedan,0,0,0
936450,40-64,female,minority,20-29y,university,upper class,0.617009112,1,after 2015,1,1,10238,7000,sedan,0,0,1
529009,16-25,male,majority,0-9y,high school,middle class,0.488642533,1,before 2015,1,1,10238,12000,sedan,0,0,0
833844,65+,male,majority,30y+,none,middle class,0.605040355,1,before 2015,1,1,10238,11000,sedan,4,1,5
91848,40-64,female,minority,20-29y,university,upper class,0.671710087,1,before 2015,1,1,32765,10000,sedan,5,1,1
960784,40-64,female,majority,20-29y,high school,upper class,0.610043219,1,before 2015,1,1,32765,9000,sedan,3,1,0
342618,40-64,male,majority,0-9y,high school,middle class,0.490817307,0,after 2015,1,1,10238,10000,sedan,0,0,0
453418,40-64,male,minority,10-19y,university,upper class,0.689855748,1,after 2015,1,1,32765,9000,sedan,1,0,1
861194,26-39,female,majority,10-19y,high school,middle class,,1,before 2015,0,1,10238,12000,sports car,2,0,1
172677,40-64,male,minority,10-19y,high school,upper class,0.680579036,1,before 2015,0,1,10238,10000,sedan,1,1,3
350213,16-25,female,minority,0-9y,high school,working class,0.376212853,1,after 2015,0,0,32765,15000,sedan,0,0,0
427060,65+,female,majority,30y+,university,upper class,0.607466089,1,after 2015,1,1,10238,11000,sedan,0,1,1
833902,16-25,female,majority,0-9y,university,poverty,0.333379036,1,before 2015,0,0,10238,,sedan,0,0,0
202943,16-25,male,majority,0-9y,high school,poverty,0.325889455,1,before 2015,0,0,10238,12000,sedan,0,0,0
551323,26-39,male,majority,0-9y,university,upper class,0.642891151,1,after 2015,1,0,10238,15000,sedan,0,0,0
38580,16-25,male,majority,0-9y,high school,working class,0.324985822,1,before 2015,0,0,32765,15000,sedan,0,0,0
193387,16-25,female,majority,0-9y,university,upper class,0.611487599,1,after 2015,0,1,32765,9000,sedan,0,0,0
26228,40-64,male,majority,20-29y,university,upper class,0.674187367,1,before 2015,1,1,92101,7000,sedan,1,0,1
287790,26-39,female,minority,10-19y,high school,middle class,0.623860036,1,before 2015,1,1,32765,,sedan,3,0,1
135509,26-39,female,majority,10-19y,high school,middle class,0.659786111,1,after 2015,0,1,10238,13000,sedan,1,0,0
818522,65+,female,majority,20-29y,university,upper class,0.497230072,1,after 2015,1,1,10238,15000,sedan,3,0,2
968115,65+,male,majority,30y+,university,upper class,,1,after 2015,1,1,10238,12000,sedan,5,0,8
372874,26-39,female,majority,10-19y,high school,working class,0.492907885,0,before 2015,0,0,10238,17000,sedan,0,0,0
540632,26-39,male,majority,10-19y,high school,working class,0.577514774,1,before 2015,0,0,10238,16000,sedan,2,1,0
45157,26-39,male,minority,0-9y,none,poverty,0.292372047,0,before 2015,1,1,10238,11000,sedan,0,0,0
70979,16-25,male,majority,0-9y,university,middle class,0.396553199,0,before 2015,1,0,32765,7000,sedan,0,0,0
668552,26-39,male,majority,10-19y,none,working class,0.385119208,0,before 2015,0,0,10238,17000,sedan,0,0,1
324785,26-39,female,majority,0-9y,none,poverty,0.36889837,0,before 2015,0,0,10238,,sedan,0,0,0
621262,65+,female,majority,20-29y,university,upper class,0.49741039,1,after 2015,0,1,10238,12000,sedan,1,0,1
976455,16-25,female,majority,0-9y,university,middle class,0.512278428,0,before 2015,1,1,10238,12000,sedan,0,0,0
816614,26-39,male,majority,10-19y,university,upper class,0.537100854,1,before 2015,0,0,32765,9000,sedan,3,1,1
558961,26-39,female,majority,10-19y,high school,middle class,0.426459085,1,after 2015,1,1,10238,10000,sedan,1,1,2
840221,26-39,female,majority,10-19y,university,middle class,0.577005226,1,before 2015,0,1,10238,9000,sedan,2,0,1
659990,26-39,male,majority,10-19y,university,middle class,0.672041403,1,before 2015,0,0,10238,14000,sedan,1,0,4
518694,40-64,male,majority,10-19y,high school,upper class,0.639195029,1,after 2015,0,1,32765,10000,sedan,6,1,1
305388,40-64,male,majority,0-9y,university,upper class,0.525337435,1,after 2015,1,1,10238,12000,sedan,0,0,0
965555,26-39,female,majority,10-19y,high school,middle class,0.530572457,1,before 2015,1,1,32765,8000,sedan,1,0,0
589113,65+,male,minority,30y+,none,middle class,0.44291129,1,before 2015,1,1,10238,13000,sedan,6,0,4
992359,16-25,male,majority,0-9y,none,poverty,0.403095961,0,before 2015,0,1,10238,15000,sedan,0,0,0
956388,65+,female,majority,0-9y,university,upper class,0.582524194,1,after 2015,1,1,10238,11000,sedan,0,0,0
752140,26-39,male,minority,10-19y,university,upper class,0.53680928,1,before 2015,0,0,32765,10000,sedan,4,1,2
213655,26-39,male,majority,0-9y,none,poverty,0.416992056,0,before 2015,0,0,10238,,sedan,0,0,0
148832,26-39,female,minority,10-19y,none,poverty,0.342387747,0,before 2015,0,1,32765,16000,sedan,1,0,0
789148,40-64,female,majority,20-29y,university,upper class,0.608886216,1,after 2015,1,1,10238,13000,sedan,1,0,4
849512,26-39,male,majority,10-19y,university,upper class,0.617835772,1,after 2015,1,1,10238,13000,sports car,2,0,1
9905,40-64,female,majority,20-29y,high school,middle class,0.51784963,1,before 2015,0,1,10238,12000,sedan,0,0,0
